====================================================================================================
==============================================MiscItem==============================================
====================================================================================================
Old horseshoe [0171d2f2-75f1-474c-8b75-07e08d64345b]                             Price=42 Type=5 VisibilityCoef=1 SubType=0
A suspicious bag [2a29a32f-3ed2-40aa-ba5e-933824ffb66a]                          Price=2018 Conspicuousness=22 Weight=10 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 MaxStatus=0 Visibility=0 Charisma=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Gartered hose [bfaab83e-2b10-492c-b357-6c66154e5312]                             Price=1437 Charisma=21 MaxStatus=16 WealthLevel=7 MaxQuality=4 DefenseSmash=3 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
Embroidered coat [e3d240c2-b61f-4005-a822-10775d007b9a]                          Price=1423 MaxStatus=17 Charisma=15 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [2919b642-b0eb-4399-a041-464d8a00c51a]                          Price=1949 Conspicuousness=20 Charisma=14 Weight=8 MaxStatus=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [477cf18d-36c6-42fd-9ca3-23fc4f204ac9]                          Price=1480 SocialClassId=60 Charisma=15 WealthLevel=11 MaxQuality=4 DefenseSlash=3 DefenseStab=1 DefenseSmash=1 Weight=1 FadeCoef=1 StrReq=0 MaxStatus=0
Riding gloves [3c3b344a-89ed-472f-bb12-f397e7a055c8]                             Price=1582 Charisma=30 MaxStatus=18 DefenseSmash=8 DefenseSlash=7 MaxQuality=4 DefenseStab=3 SocialClassId=3 Weight=1 FadeCoef=1 StrReq=0 RPGBuffWeight=0 WealthLevel=0
Riding gloves [a2e150f0-df24-4eea-8891-ea03dea12f8a]                             Price=1582 Charisma=30 MaxStatus=18 DefenseSmash=8 DefenseSlash=7 MaxQuality=4 DefenseStab=3 SocialClassId=3 Weight=1 FadeCoef=1 StrReq=0 RPGBuffWeight=0 WealthLevel=0
Fine shoes of cobbler Vejmola [6aabb9c9-5137-4bac-ac80-723b133cdba2]             Price=1480 Charisma=15 MaxQuality=4 DefenseSlash=3 WealthLevel=3 DefenseStab=1 DefenseSmash=1 Weight=1 FadeCoef=1 StrReq=0 MaxStatus=0 SocialClassId=0
Padded coif [12f1e675-21a9-43c0-9775-cdf71e76fd6d]                               Price=1225 DefenseSlash=35 DefenseSmash=34 DefenseStab=24 Charisma=16 MaxStatus=15 MaxQuality=4 SocialClassId=3 WealthLevel=3 FadeCoef=1 StrReq=0
Chamberlain Ulrich's hat [13e7dede-8f42-4d3d-8586-3f432567ffca]                  Price=1397 Charisma=41 MaxStatus=15 DefenseSmash=5 MaxQuality=4 SocialClassId=3 DefenseStab=1 DefenseSlash=1 Conspicuousness=1 FadeCoef=1 StrReq=0 WealthLevel=0
Legate's hat [801d5db6-d241-4eb8-8059-e201d00f1147]                              Price=1397 Charisma=41 MaxStatus=15 DefenseSmash=5 MaxQuality=4 SocialClassId=3 DefenseStab=1 DefenseSlash=1 Conspicuousness=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [a05a2567-ec81-4c81-875e-453d8a64eded]                          Price=1397 Charisma=41 MaxStatus=15 DefenseSmash=5 MaxQuality=4 SocialClassId=3 DefenseStab=1 DefenseSlash=1 Conspicuousness=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [e717222e-fca0-4cc4-9d69-da449ff54d8d]                          Price=1397 Charisma=41 MaxStatus=15 DefenseSmash=5 MaxQuality=4 SocialClassId=3 DefenseStab=1 DefenseSlash=1 Conspicuousness=1 FadeCoef=1 StrReq=0 WealthLevel=0
Burgher's shoes [6b2c6cda-eb16-48fe-86b8-f67195a71262]                           Price=1385 Charisma=26 MaxStatus=17 DefenseSlash=5 MaxQuality=4 SocialClassId=3 Weight=3 DefenseStab=1 DefenseSmash=1 FadeCoef=1 StrReq=0 WealthLevel=0
Gnarly's gambeson [a36cd28f-4f1e-407b-8769-4f69c4be3eef]                         Price=1324 DefenseSlash=33 DefenseSmash=33 MaxStatus=15 DefenseStab=12 Weight=9 WealthLevel=6 Charisma=4 MaxQuality=4 SocialClassId=3 FadeCoef=1 StrReq=0
Royal waiter's coat [3b57616c-7a48-4d5c-b149-665be1a1cbd4]                       Price=1253 MaxStatus=17 Charisma=13 WealthLevel=12 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 FadeCoef=1 StrReq=0
A suspicious bag [dced0b0e-3bc3-4fa3-9c12-016e3ee1be12]                          Price=1711 Conspicuousness=21 MaxStatus=19 Charisma=6 Weight=4 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [dd546f33-fdae-4faa-9c70-b4db06d8c459]                          Price=1241 SocialClassId=60 Charisma=27 MaxStatus=18 WealthLevel=10 MaxQuality=4 DefenseSlash=3 Weight=2 DefenseStab=1 DefenseSmash=1 FadeCoef=1 StrReq=0
Mail coif [dd5992c2-526f-419b-b066-ea17ab10fd84]                                 Price=1158 SocialClassId=60 DefenseSmash=43 DefenseSlash=41 DefenseStab=20 MaxStatus=19 Charisma=15 MaxQuality=4 Noise=1 FadeCoef=1 StrReq=0 WealthLevel=0
Mail coif [ee471eb9-9e53-409a-aa1b-1722e5bf7e61]                                 Price=1158 SocialClassId=60 DefenseSmash=43 DefenseSlash=41 DefenseStab=20 MaxStatus=19 Charisma=15 MaxQuality=4 Noise=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [1b6b44b7-69ad-4ccf-836b-a9469d5701c3]                          Price=1619 Conspicuousness=29 Charisma=24 Weight=3 MaxStatus=2 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Chamberlain's ring [76d8cec6-eb5b-4030-a568-f6fb63f99d86]                        Price=1415 Charisma=18 WealthLevel=15 SocialClassId=3 MaxStatus=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Weight=0
Simple shoes [50ed5626-8248-4116-a54e-75fd76c88352]                              Price=1225 Charisma=11 WealthLevel=11 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 DefenseSmash=1 Weight=1 FadeCoef=1 StrReq=0 MaxStatus=0
Mikush's cap [48755100-c074-48ac-b233-e98b50ab3991]                              Price=1021 SocialClassId=60 Charisma=26 MaxStatus=16 WealthLevel=10 DefenseSmash=5 MaxQuality=4 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
Lord Toth's chaperon [f223e51f-fdd4-405b-bc56-bd62ba7354de]                      Price=978 SocialClassId=60 Charisma=25 MaxStatus=16 WealthLevel=10 DefenseSmash=5 MaxQuality=4 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
The hose of a royal waiter [96586306-727e-4336-82bc-ff01c3fee935]                Price=1041 Charisma=16 MaxStatus=15 WealthLevel=8 MaxQuality=4 DefenseSmash=3 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
Burgher coat [e0bec7ac-22f9-4c64-8bcc-fee959a652f7]                              Price=1302 Conspicuousness=18 Charisma=16 MaxStatus=14 SocialClassId=3 MaxQuality=3 DefenseStab=2 DefenseSlash=2 Weight=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0
Legate's robe [da3889eb-9733-410b-b606-dd62805b58d5]                             Price=1044 DefenseSmash=26 MaxStatus=18 Charisma=15 DefenseSlash=13 DefenseStab=8 MaxQuality=4 Weight=3 FadeCoef=1 StrReq=0 SocialClassId=0 WealthLevel=0
Voivode's amulet [320ec2b7-af1e-4201-97cf-c8a8a8676027]                          Price=1038 SocialClassId=60 Charisma=13 WealthLevel=10 MaxStatus=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Weight=0
St. Katherine's medallion [abe9eb98-a43c-457a-9bd6-92d0ea455526]                 Price=1038 SocialClassId=60 Charisma=13 WealthLevel=10 MaxStatus=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Weight=0
Virgin Mary medallion [474c36a4-6427-4276-a542-73ebbfbe860b]                     Price=1038 WealthLevel=15 Charisma=13 SocialClassId=3 MaxStatus=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Weight=0
A suspicious bag [ee6fa981-c5ba-42e7-a956-afed86202eb4]                          Price=1216 Weight=34 MaxStatus=27 Conspicuousness=19 Charisma=17 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Cleric habit [bab3f816-c19e-4cbb-a91d-229d3b649261]                              Price=1044 DefenseSmash=26 MaxStatus=18 Charisma=15 DefenseSlash=13 DefenseStab=8 MaxQuality=4 Weight=3 FadeCoef=1 StrReq=0 Visibility=0 SocialClassId=0 WealthLevel=0
A suspicious bag [8b7030eb-9056-404d-9d87-5cf79438e346]                          Price=894 SocialClassId=60 Charisma=22 MaxStatus=16 WealthLevel=10 MaxQuality=4 DefenseSlash=3 Weight=2 DefenseStab=1 DefenseSmash=1 FadeCoef=1 StrReq=0
Charlie's hat [9b448bd7-c101-4627-8e74-5d7e701cf1c6]                             Price=802 SocialClassId=60 Charisma=19 MaxStatus=16 WealthLevel=10 DefenseSmash=5 MaxQuality=4 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
A suspicious bag [21be124d-23de-4ed6-aba2-09a8d494c7fc]                          Price=1225 Conspicuousness=18 Weight=9 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 MaxStatus=0 Visibility=0 Charisma=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Handsome Charlie's hat [d0a78087-0630-4dcf-907b-f579f06e7d6c]                    Price=802 SocialClassId=60 Charisma=19 MaxStatus=16 DefenseSmash=5 MaxQuality=4 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [53e2fe23-cfd2-453e-b059-4f244251e41d]                          Price=1116 MaxStatus=61 Conspicuousness=34 Charisma=20 Weight=4 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Burgher coat [e27ffcf6-1c58-47f9-952a-58cfcd32021f]                              Price=993 DefenseStab=120 DefenseSlash=70 SocialClassId=60 Conspicuousness=22 Charisma=18 MaxStatus=14 MaxQuality=3 Visibility=1 Weight=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [a88da312-9523-4790-851a-773122af3413]                          Price=894 Charisma=22 MaxStatus=16 MaxQuality=4 DefenseSlash=3 Weight=2 DefenseStab=1 DefenseSmash=1 FadeCoef=1 StrReq=0 SocialClassId=0 WealthLevel=0
A suspicious bag [6e811201-88a3-464c-b1e1-98dbde207281]                          Price=802 Charisma=19 MaxStatus=16 DefenseSmash=5 MaxQuality=4 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [74a815e9-0ddc-4b9d-a3c0-06218573a5e3]                          Price=844 Charisma=20 MaxStatus=16 DefenseSlash=5 MaxQuality=4 SocialClassId=3 Weight=3 DefenseStab=1 DefenseSmash=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [ac2dfada-15da-429c-af13-e61716207018]                          Price=844 Charisma=20 MaxStatus=16 DefenseSlash=5 MaxQuality=4 SocialClassId=3 Weight=3 DefenseStab=1 DefenseSmash=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [f2c053a3-d8d0-472e-9fe7-4b63cfe1dc71]                          Price=844 Charisma=20 MaxStatus=16 DefenseSlash=5 MaxQuality=4 SocialClassId=3 Weight=3 DefenseStab=1 DefenseSmash=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [5d33ea40-f8f0-46ff-90d3-bbf9b68847c3]                          Price=974 MaxStatus=46 Weight=43 Charisma=30 Conspicuousness=20 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [b84c0e49-d279-4a80-8d62-7374ae3cb054]                          Price=1011 MaxStatus=27 Conspicuousness=27 Charisma=25 Weight=10 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Katherine's dress [18bb4d37-9c8c-4893-a46d-d5e26990f417]                         Price=836 SocialClassId=60 Charisma=20 MaxStatus=10 WealthLevel=10 MaxQuality=4 DefenseSmash=3 DefenseStab=1 DefenseSlash=1 Visibility=1 FadeCoef=1 StrReq=0 VisibilityCoef=0
Silver cake ring [84d99c7d-5b69-4d1b-ad82-49808001b127]                          Price=858 SocialClassId=60 Charisma=13 WealthLevel=10 MaxStatus=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Weight=0
Casper's ring [1b4fb17c-c1f8-4935-924a-9609aa05b882]                             Price=858 SocialClassId=60 Charisma=13 MaxStatus=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0 Weight=0
Katherine's dress [af8c405e-7cf5-48af-befe-7f049aca4908]                         Price=761 SocialClassId=60 Charisma=19 MaxStatus=10 WealthLevel=10 MaxQuality=4 DefenseSmash=3 DefenseStab=1 DefenseSlash=1 Visibility=1 FadeCoef=1 StrReq=0 VisibilityCoef=0
Katherine's dress [dacb4ec9-1bb1-483d-aa36-281abefb77f4]                         Price=761 SocialClassId=60 Charisma=19 MaxStatus=10 WealthLevel=10 MaxQuality=4 DefenseSmash=3 DefenseStab=1 DefenseSlash=1 Visibility=1 FadeCoef=1 StrReq=0 VisibilityCoef=0
Capon' plate chausses [8069c62d-1ecc-4fc1-be08-15a76bea5ed1]                     Price=713 DefenseSlash=36 DefenseStab=28 MaxStatus=18 DefenseSmash=17 Charisma=17 MaxQuality=4 SocialClassId=3 Weight=1 FadeCoef=1 StrReq=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [8d09748e-a90e-407d-aa5b-e610e478622a]                          Price=770 DefenseStab=60 Charisma=56 DefenseSlash=50 DefenseSmash=50 Conspicuousness=14 WealthLevel=10 SocialClassId=6 MaxQuality=3 MaxStatus=1 Visibility=1 FadeCoef=1 StrReq=0 Noise=0 Weight=0 VisibilityCoef=0
Silesian cap [95560508-6beb-4a61-9d07-60c01629016a]                              Price=642 Charisma=16 MaxStatus=15 WealthLevel=10 SocialClassId=6 DefenseSmash=5 MaxQuality=4 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
A suspicious bag [a979cc8b-7256-4e65-8f90-b47909cc97f3]                          Price=642 Charisma=16 MaxStatus=15 DefenseSmash=5 MaxQuality=4 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0 WealthLevel=0
Oats' ring [0d46f211-2ceb-4115-ad5c-96e5a1ba8cb9]                                Price=858 Charisma=13 MaxStatus=1 SocialClassId=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 RPGBuffWeight=0 WealthLevel=0 Weight=0
Godwin's ring [f4887f82-0080-49b5-be04-8a8ac68e0fa8]                             Price=858 Charisma=13 MaxStatus=1 SocialClassId=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 RPGBuffWeight=0 WealthLevel=0 Weight=0
Gartered hose [3d7385bb-b48f-4ced-8414-c0c94920e8f0]                             Price=644 MaxStatus=13 Charisma=10 WealthLevel=7 MaxQuality=4 DefenseSmash=3 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
Common ladies shoes [805ab0ca-e933-4e47-8526-bd336c3c2c8f]                       Price=612 SocialClassId=60 Charisma=20 MaxStatus=16 WealthLevel=10 MaxQuality=4 DefenseSlash=3 DefenseStab=1 DefenseSmash=1 Visibility=1 FadeCoef=1 StrReq=0
Cleric habit [f9a913dc-2038-4769-b7b6-2101a09a1060]                              Price=634 DefenseSmash=26 MaxStatus=18 DefenseSlash=13 Charisma=13 DefenseStab=8 MaxQuality=4 Weight=3 FadeCoef=1 StrReq=0 SocialClassId=0 WealthLevel=0
Rosa's dress [58cc63cf-6fd4-4249-bfa8-72ed690a2e94]                              Price=738 Charisma=18 MaxStatus=10 MaxQuality=4 DefenseSmash=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [4eaacefb-70af-4e9f-9a06-311a3dcadb23]                          Price=544 MaxStatus=15 WealthLevel=15 Charisma=13 DefenseSmash=5 MaxQuality=4 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
A suspicious bag [6d5fccfd-5c39-4897-b433-5a9cb4df4f7a]                          Price=544 MaxStatus=15 WealthLevel=15 Charisma=13 DefenseSmash=5 MaxQuality=4 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
A suspicious bag [8fffa592-f442-43cb-8c83-6a960667a6be]                          Price=740 MaxStatus=25 Conspicuousness=24 Charisma=22 Weight=8 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Silesian cap [89675c90-a6d7-4f5a-91dc-118f7d445b52]                              Price=544 MaxStatus=15 Charisma=13 WealthLevel=10 SocialClassId=6 DefenseSmash=5 MaxQuality=4 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
Royal waiter's hat [e1a1ad3b-cfeb-444d-993f-880d851a38da]                        Price=544 MaxStatus=15 Charisma=13 DefenseSmash=5 MaxQuality=4 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [a14c32e4-3e23-41b5-af0c-980b3c35090f]                          Price=770 Conspicuousness=14 Weight=10 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 MaxStatus=0 Visibility=0 Charisma=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Chamberlain Ulrich's hat [ab7226df-7798-4d48-b3ee-20d5dd26408b]                  Price=642 MaxStatus=36 Charisma=30 Conspicuousness=18 SocialClassId=3 MaxQuality=3 DefenseStab=2 DefenseSlash=2 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [52ee5016-ef12-48e9-8dd7-493128d81cdd]                          Price=757 Conspicuousness=24 Weight=3 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 MaxStatus=0 Visibility=0 Charisma=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [58bbc590-7e57-4e7f-85e5-39f2f768e97a]                          Price=708 Conspicuousness=24 Weight=5 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 MaxStatus=0 Visibility=0 Charisma=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Surcoat [6bfa09b4-c5bf-486c-bf61-65ca186c7162]                                   Price=513 Charisma=19 MaxStatus=14 WealthLevel=7 MaxQuality=4 DefenseSmash=3 SocialClassId=3 Weight=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
A suspicious bag [5dc7e2a4-9082-401a-863d-34aae06619c2]                          Price=624 SocialClassId=60 Conspicuousness=24 WealthLevel=10 Weight=9 MaxStatus=5 Charisma=5 MaxQuality=3 DefenseStab=2 DefenseSlash=2 Visibility=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 VisibilityCoef=0
Lord Semine's necklace [b9182c51-a70c-4b00-9101-8900958e021e]                    Price=519 WealthLevel=20 Charisma=13 SocialClassId=3 MaxStatus=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Weight=0
Ordinary ring [9194ec83-6bf0-427f-ab79-ca17ce3445f4]                             Price=500 WealthLevel=10 Charisma=9 SocialClassId=3 MaxStatus=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Weight=0
Burgher coat [accfbe2c-cffb-42a6-b468-3b9e715e2194]                              Price=395 DefenseStab=120 DefenseSlash=70 SocialClassId=60 MaxStatus=14 Conspicuousness=14 Charisma=14 MaxQuality=3 Visibility=1 Weight=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0 VisibilityCoef=0
Burgher coat [79c08d0b-de8a-45fd-87e2-c134fd919cc1]                              Price=407 SocialClassId=60 MaxStatus=15 DefenseSmash=5 Charisma=5 MaxQuality=4 DefenseSlash=3 Weight=3 DefenseStab=1 FadeCoef=1 StrReq=0 WealthLevel=0
Burgher coat [babd3d0d-0966-4d76-8ce1-694dce509666]                              Price=407 SocialClassId=60 MaxStatus=15 DefenseSmash=5 Charisma=5 MaxQuality=4 DefenseSlash=3 Weight=3 DefenseStab=1 FadeCoef=1 StrReq=0 WealthLevel=0
Burgher coat [cf5b3df5-d7dc-4829-ba91-c9a523754934]                              Price=407 SocialClassId=60 MaxStatus=15 DefenseSmash=5 Charisma=5 MaxQuality=4 DefenseSlash=3 Weight=3 DefenseStab=1 FadeCoef=1 StrReq=0 WealthLevel=0
Hose loose [9b7869d7-d4a9-4979-87d2-52bea6440be8]                                Price=422 MaxStatus=12 Charisma=12 MaxQuality=4 DefenseSmash=3 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0 WealthLevel=0
Padded collar [b825303a-2745-4363-9923-c3320b2ff83e]                             Price=331 DefenseSmash=32 DefenseSlash=31 DefenseStab=20 MaxStatus=16 Charisma=13 MaxQuality=4 SocialClassId=3 FadeCoef=1 StrReq=0 WealthLevel=0
Pavlena's necklace [bb34c92e-505b-4a48-bd95-652ce458d876]                        Price=500 Charisma=9 MaxStatus=1 SocialClassId=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 RPGBuffWeight=0 WealthLevel=0 Weight=0
Burgher coat [e337397f-eae6-4739-84d9-7fce2da75d4a]                              Price=407 MaxStatus=15 WealthLevel=15 DefenseSmash=5 Charisma=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 Weight=3 DefenseStab=1 FadeCoef=1 StrReq=0
A suspicious bag [b436b689-12e4-4b1e-8407-427c92d9d2c3]                          Price=496 WealthLevel=11 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 DefenseSmash=1 Conspicuousness=1 Weight=1 FadeCoef=1 VisibilityCoef=1 StrReq=0 MaxStatus=0 Charisma=0
Burgher coat [0de4ffa0-0a00-4efa-98b7-209bdd443277]                              Price=407 MaxStatus=15 DefenseSmash=5 Charisma=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 Weight=3 DefenseStab=1 FadeCoef=1 StrReq=0 WealthLevel=0
Burgher coat [1786f901-cbbe-48d2-926a-d1c39e1717df]                              Price=407 MaxStatus=15 DefenseSmash=5 Charisma=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 Weight=3 DefenseStab=1 FadeCoef=1 StrReq=0 WealthLevel=0
Burgher coat [4c523510-9481-4b13-8957-9def62bfdd98]                              Price=407 MaxStatus=15 DefenseSmash=5 Charisma=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 Weight=3 DefenseStab=1 FadeCoef=1 StrReq=0 WealthLevel=0
Burgher coat [a093ab6e-8973-405c-a87b-e1da4bdc9fca]                              Price=407 MaxStatus=15 DefenseSmash=5 Charisma=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 Weight=3 DefenseStab=1 FadeCoef=1 StrReq=0 WealthLevel=0
Burgher coat [aae29d34-83e1-48a6-9d63-d70445ab0c9f]                              Price=407 MaxStatus=15 DefenseSmash=5 Charisma=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 Weight=3 DefenseStab=1 FadeCoef=1 StrReq=0 WealthLevel=0
Leather apron [2222f4c3-9ec6-4624-82c7-50a27499abaa]                             Price=331 SocialClassId=60 MaxStatus=13 WealthLevel=11 Charisma=10 MaxQuality=4 DefenseSmash=3 DefenseStab=1 DefenseSlash=1 Weight=1 FadeCoef=1 StrReq=0
Leather apron [cf3b62b6-9d79-455d-9b8c-b41f83c6ccdc]                             Price=331 SocialClassId=60 MaxStatus=13 WealthLevel=11 Charisma=10 MaxQuality=4 DefenseSmash=3 DefenseStab=1 DefenseSlash=1 Weight=1 FadeCoef=1 StrReq=0
Marika's scarf [6f41a1df-74a8-4bf2-9a70-16a9e6dc47a1]                            Price=380 MaxStatus=14 Charisma=13 MaxQuality=4 DefenseSmash=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 StrReq=0 Noise=0 SocialClassId=0 WealthLevel=0
Burgher coat [cba41456-97f6-47ae-aacd-7a7cbb94bd81]                              DefenseSlash=115 DefenseStab=100 DefenseSmash=70 SocialClassId=60 Price=20 Charisma=18 MaxStatus=14 MaxQuality=3 Visibility=1 Weight=1 StrReq=0 WealthLevel=0
Cap from Nebakov [25d4aeb7-5ed6-401d-872c-3076ddc02488]                          Price=286 MaxStatus=13 WealthLevel=9 Charisma=6 SocialClassId=6 DefenseSmash=5 MaxQuality=4 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
Spiked horseshoes [22799e4c-1489-44b1-807f-6bfa3df47425]                         Price=266 SocialClassId=60 MaxStatus=45 Charisma=18 WealthLevel=10 Conspicuousness=9 MaxQuality=3 DefenseStab=2 DefenseSlash=2 Visibility=1 Weight=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0
Drowner's hose [a2dd8608-b428-4d2c-a676-ab9bbef7bab8]                            Price=248 MaxStatus=12 WealthLevel=10 Charisma=5 MaxQuality=4 DefenseSmash=3 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
Water goblin's hose [5fb45d64-c10f-4a7a-b713-e32e940239e1]                       Price=248 MaxStatus=12 WealthLevel=7 Charisma=5 MaxQuality=4 DefenseSmash=3 SocialClassId=3 DefenseStab=1 DefenseSlash=1 FadeCoef=1 StrReq=0
Coif [8eeb62ff-ea2f-480d-9c80-ffe7d3632302]                                      Price=289 MaxStatus=15 Charisma=15 MaxQuality=4 SocialClassId=3 DefenseSmash=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 StrReq=0 Noise=0 WealthLevel=0 Conspicuousness=-1
